Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2018-10-25,458.3801574707031,462.7603174360066,451.9767137577541,460.692536881763,30833933
2018-10-26,464.650146484375,470.03084576750143,454.4669094942622,459.3139440027393,20085933
2018-10-29,483.7271423339844,486.41746250580826,465.1393515578372,465.1393515578372,16781215
2018-10-30,470.0308837890625,482.7043694186667,467.85190581865646,482.7043694186667,19263668
2018-10-31,471.9207763671875,473.9663233354537,465.5840334146007,470.92023644391975,35999348
2018-11-01,469.6972961425781,474.8778635314597,466.91804204900353,474.8778635314597,20552752
2018-11-02,477.9906921386719,480.70327547846847,472.76565718095645,474.47770064866603,36739798
2018-11-05,484.83880615234375,485.90604663719756,473.58829910252797,477.34588920002255,16585905
2018-11-06,490.9754333496094,494.48842452789165,485.4168658048848,486.4841062614549,18886485
2018-11-07,493.91033935546875,495.82248475692427,492.1316249894632,495.82248475692427,2808599
2018-11-09,486.2395324707031,495.28885754931315,482.48197219309054,491.93150130746153,23712291
2018-11-12,480.2585754394531,488.61863138641775,477.8350580562082,488.12949307154554,12690610
2018-11-13,488.9076843261719,490.4862967119038,475.8339656351982,477.59047617865275,14899604
2018-11-14,488.2406921386719,494.7775372347361,482.70438698052175,491.3979468807499,17034346
2018-11-15,487.7514953613281,490.4862824288341,483.1490003245572,487.7959624783827,14943663
2018-11-16,501.33660888671875,502.47055010879194,487.862685894898,488.2406564074806,24131016
2018-11-19,511.38641357421875,512.1423545090967,502.93742447454,503.7822996370506,15987574
2018-11-20,505.78350830078125,514.010163932405,502.49282230066837,509.16312855123994,12511640
2018-11-21,494.8887023925781,509.38542947633,492.2873163785177,505.82794096752576,16422494
2018-11-22,490.41961669921875,500.42501559270096,489.1967412087544,495.6001846268527,12670591
2018-11-26,493.4879150390625,496.93420575564187,487.99607751479056,493.15441165226196,13969873
2018-11-27,501.6923522949219,502.4927604495133,491.5757857200251,492.665259836989,14896607
2018-11-28,512.5648803710938,514.832762803635,500.8474680134141,503.58222551007844,17507771
2018-11-29,519.6130981445312,524.6824681597061,515.833274507063,516.2779456717894,27640198
2018-11-30,519.190673828125,527.3950652866846,516.8560609671007,521.3028917197313,23443212
2018-12-03,514.254638671875,522.459029076167,510.71935465234606,522.459029076167,12182825
2018-12-04,512.4091796875,514.9438646549513,507.91788225758813,514.9438646549513,11358720
2018-12-05,513.6766357421875,515.2997748795739,506.62838854429,508.60726468647596,12729759
2018-12-06,499.6690979003906,510.94178056272494,497.2677842431366,510.94178056272494,12831451
2018-12-07,504.1824645996094,505.5832082606226,492.86525848261766,502.2481156141414,15779984
2018-12-10,484.81658935546875,495.5112281320951,481.6371013493278,493.599082679723,20521072
2018-12-11,488.0627746582031,490.08608789212525,469.1414816662142,474.0329833745023,29518062
2018-12-12,493.8214416503906,495.1555146289837,483.7049046160699,488.70757439065306,27572962
2018-12-13,492.2872619628906,501.6033901811685,486.9510594738557,501.6033901811685,20337275
2018-12-14,494.577392578125,495.7780344633259,485.50583323480475,490.5307660526879,15795834
2018-12-17,502.4482421875,503.8267821265199,494.26608520534006,496.2449311992006,11077711
2018-12-18,505.3387451171875,506.494890161356,498.26823602633556,499.51337467331854,12841994
2018-12-19,505.5166015625,510.1857674825031,503.91572601692445,507.60661538435954,16118419
2018-12-20,501.8035888671875,503.60453703963105,496.33395461212814,498.4906397698785,12609700
2018-12-21,489.2411804199219,503.04860635781375,487.3735021084379,500.26932244943106,18115814
2018-12-24,484.3274230957031,490.57523133467276,483.1712483333816,489.5524579275047,9065704
2018-12-26,488.41851806640625,489.15225520609124,473.87735473417604,482.8377462721944,15771193
2018-12-27,498.1348571777344,501.15874001330144,490.93100577885446,492.35398327412855,27294221
2018-12-28,500.5139465332031,504.82737590371954,498.57953776326934,500.4916832889124,16768547
2018-12-31,498.6017761230469,504.20481106054626,496.3561273100057,502.9152052782862,15799099
2019-01-01,498.4905700683594,501.29211717323517,493.64353558398005,500.380511591524,9746670
2019-01-02,491.9982604980469,501.1587544539115,489.5969469449025,495.6001863012743,15628818
2019-01-03,485.92828369140625,495.64461591671386,484.74987540635277,492.4873615561272,16288287
2019-01-04,488.5519104003906,491.13109227912537,480.74772345630646,487.9960714293212,18516544
2019-01-07,491.2645263671875,497.3567000020006,489.59694997421326,492.2650662661068,12060290
2019-01-08,491.2200622558594,493.57687903332504,487.3735375588875,491.4201643000039,12304389
2019-01-09,493.9326171875,496.7119013047195,488.5741806820127,494.4884858846745,12614237
2019-01-10,492.4874267578125,494.04383542782034,490.4863468588468,492.59859456505194,8925160
2019-01-11,488.28509521484375,495.2888738615876,484.08283396366215,492.5318235825745,14139060
2019-01-14,487.729248046875,489.3745610158149,483.10451958201276,486.9288102781438,8994060
2019-01-15,502.337158203125,503.38216520660575,491.3756866044057,491.3756866044057,22011407
2019-01-16,505.1164245605469,509.1630510728316,502.64841043601535,504.7161611262395,13961606
2019-01-17,504.4715881347656,510.4525635845906,502.4927124442108,508.9184184171951,16379077
2019-01-18,526.661376953125,529.1293914034493,504.8274252468556,510.85286900794665,56181172
2019-01-21,550.3851928710938,551.3857327105305,528.5734481188317,530.9525279850722,48206814
2019-01-22,549.2512817382812,554.4985800560028,542.3364367197829,548.2285379681914,36207430
2019-01-23,545.3157958984375,553.2756471049843,543.4036505494876,548.428553374555,19313542
2019-01-24,554.720947265625,557.27789588952,542.5588626050742,544.7378109993763,28775487
2019-01-25,554.076171875,562.3917617593302,549.3625378680157,556.0550479987443,18703992
2019-01-28,546.7610473632812,558.5007230218457,543.5815592935013,556.0771759770403,18744303
2019-01-29,538.3565673828125,547.6949599864604,534.2210062373374,547.405894004788,20405845
2019-01-30,531.7084350585938,544.7377153830962,529.662888392258,540.290885129087,17164298
2019-01-31,545.6939086914062,546.8278500631961,534.0654289766883,534.5101002266729,22279301
2019-02-01,555.8325805664062,558.0782591486003,545.6493727513893,548.7399266020019,20187323
2019-02-04,574.0424194335938,576.7327691603633,552.3196086388238,554.5207606926173,25528059
2019-02-05,574.3313598632812,580.0455917322412,568.572720249511,574.5314915581412,20479210
2019-02-06,582.64697265625,585.9376579308329,575.5320560913038,576.42139839868,20586783
2019-02-07,573.820068359375,587.5162967228948,571.9079229435836,582.6469989486654,20150710
2019-02-08,568.172607421875,578.311407759681,565.7490602967357,571.3298323524249,14230054
2019-02-11,557.300048828125,567.4166449072653,556.2995089683704,567.3721777883574,16457901
2019-02-12,558.7007446289062,565.7934572740039,556.5217966214702,556.5217966214702,13998153
2019-02-14,544.3818969726562,551.852609491759,541.6248765756743,551.852609491759,14496604
2019-02-15,553.38671875,555.8102653241534,539.8460977124911,546.8498754034287,20994460
2019-02-18,542.558837890625,556.9666006579668,540.290955353684,555.8548632656433,21106139
2019-02-19,540.7800903320312,551.2746276536953,538.6011420504902,541.624965624784,13658461
2019-02-20,548.8955688476562,551.40805031561,542.0696577706717,544.2264022595144,13776558
2019-02-21,554.4762573242188,559.3233510379694,546.6720707342224,549.6292229791139,23142949
2019-02-22,548.0062255859375,553.764866348381,545.1824742654557,553.4535964921212,19152470
2019-02-25,547.98388671875,552.7420462566317,542.8033192614208,549.6292293862924,17176522
2019-02-26,542.6255493164062,549.0957236865192,536.2888356877302,537.8451850368259,22160532
2019-02-27,544.0707397460938,553.5870008173056,537.622828868863,546.0940828755768,24308835
2019-02-28,547.4280395507812,551.3412646659417,545.4269598752707,548.6287111035471,24688859
2019-03-01,545.20458984375,552.4529670830805,543.5148394691456,550.0738873711305,17329606
2019-03-05,550.3629760742188,551.3190487732026,541.8917231342477,544.0262041170199,15577500
2019-03-06,562.4362182617188,566.1271083197254,549.2291261191059,551.3191403320105,26332276
2019-03-07,564.8597412109375,569.1064404556395,559.4790412913804,562.0804570063062,17738092
2019-03-08,563.4589233398438,566.7273454629021,561.1910410246052,562.991988931222,13211934
2019-03-11,579.9122314453125,583.4251930254334,563.8591274031988,564.7707329778415,21258869
2019-03-12,592.0299072265625,593.2083156201982,584.4257920428238,585.6042004364595,24561597
2019-03-13,599.1226196289062,604.7700627353223,590.5846949191043,594.5423874268889,24577591
2019-03-14,596.565673828125,605.6594672762811,594.1421266687281,600.2120965053618,22753310
2019-03-15,587.7164306640625,604.2364100965389,583.0694684590887,598.0997697695152,34764353
2019-03-18,600.3453979492188,603.8584186781022,590.9848033317016,591.8741456080553,22104063
2019-03-19,612.1296997070312,613.6638452200248,597.2550009728678,604.7701232830253,21448030
2019-03-20,611.640380859375,617.2211524223837,606.5487475796755,612.6853877853137,21639437
2019-03-22,596.6546020507812,614.0639844657932,594.4089827675687,610.3286275838059,25078643
2019-03-25,588.9615478515625,594.4756488877699,585.5152569671774,591.6963648094636,17394088
2019-03-26,607.9940795898438,609.9284290452625,591.4295723187786,591.5629736823022,20734876
2019-03-27,599.9896850585938,612.7521034470577,597.7662699100543,612.7521034470577,22079870
2019-03-28,604.7700805664062,609.1280366604836,597.12155742008,600.4344470864746,22930248
2019-04-01,618.9332275390625,625.5812099242753,605.9040061008697,609.2168953564346,22088854
2019-04-02,617.9771118164062,623.9358831604546,613.7081501622587,621.6680009922289,17526740
2019-04-03,611.529296875,623.8915126137143,610.1062896471476,619.3334843305834,17169813
2019-04-04,601.6795043945312,615.3090614383648,599.10029291152,613.2190476033604,18320845
2019-04-05,602.0574340820312,606.5042643677637,597.2103997569392,605.1924547766507,14717266
2019-04-08,591.095947265625,603.6582929392833,588.627992740065,602.9912862254353,19081843
2019-04-09,593.408447265625,596.1876720186839,587.4274116874274,590.9404329916111,20774977
2019-04-10,592.0520629882812,599.4338419665922,589.8731148625114,594.9647482369978,16651949
2019-04-11,598.9002075195312,601.657228039029,590.9848235150835,592.7413042551912,12558520
2019-04-12,597.2549438476562,603.3915846813426,594.3867254762824,600.3232345801729,12948769
2019-04-15,595.9430541992188,599.8562790788998,593.6529087106474,598.0997389733817,9285737
2019-04-16,597.5438842773438,604.7699383783045,595.876278529146,598.0996934914357,17360317
2019-04-18,616.3096923828125,617.9994430523104,606.9935629801839,611.4403940056471,39286534
2019-04-22,598.2554321289062,607.8828302001219,596.4544248221322,604.770013246378,23607922
2019-04-23,606.4821166992188,610.5509471960839,598.5445280593867,599.4338704514936,19807450
2019-04-24,617.8882446289062,620.2450612802776,607.5493130403371,609.3503203942593,16101112
2019-04-25,610.2841796875,628.0715628737009,605.926282977455,617.7104265646376,30469914
2019-04-26,619.3555908203125,620.7563939519315,609.5281212383547,611.4402664921453,15069884
2019-04-30,619.3555908203125,620.9564662788464,607.7938444389966,620.9564662788464,22348580
2019-05-02,624.8030395507812,628.7384682810313,614.597510131298,618.9998732533446,18992003
2019-05-03,626.4927368164062,630.3392903592552,623.7357165516107,626.0925328153513,14240262
2019-05-06,615.8427124023438,623.8025642845884,612.8188295325302,621.668083175341,15832114
2019-05-07,597.4327392578125,620.3339569377828,595.9652650685441,620.2450227062299,19417647
2019-05-08,577.844482421875,595.8764047390747,574.6205270752714,595.8764047390747,31958919
2019-05-09,558.72314453125,573.1086456735821,556.6331302427632,573.1086456735821,42670173
2019-05-10,556.3662109375,568.1725569326192,553.6313942112528,562.5250550135701,24557430
2019-05-13,547.872802734375,560.6574264284468,545.8494596950486,554.9210491364415,17603659
2019-05-14,560.5018310546875,564.4595235931789,547.6282135242501,549.8516289609847,28438234
2019-05-15,558.9230346679688,568.3058920280824,556.1215472776911,566.0824770867141,24419559
2019-05-16,562.6807250976562,565.5934103188847,559.4567700569194,560.2794414070868,14451308
2019-05-17,563.5924072265625,567.8391065367374,556.7442327926992,563.4145387341147,17276949
2019-05-20,589.6063842773438,594.853682889219,579.6454518974258,584.1368094194668,26979100
2019-05-21,595.7874145507812,607.8828266181661,591.4517815790188,592.4078542813324,30343560
2019-05-22,596.05419921875,604.6365900370148,593.6973827142746,598.3888118496633,24689918
2019-05-23,593.1637573242188,618.9998631393895,589.2060654168131,610.1062028106163,38766006
2019-05-24,594.4755859375,602.012969838323,585.4262607343491,599.4338177592781,22269265
2019-05-27,582.8248901367188,594.7646975136477,581.2018106049238,594.5868290372126,16076686
2019-05-28,588.6502685546875,593.5640337021803,584.0255693695124,586.893787642564,42594251
2019-05-29,583.8921508789062,592.8970095110765,579.934458605217,587.4273758435999,15558515
2019-05-30,591.318359375,596.7657294512053,585.3151206701258,585.3151206701258,23494381
2019-05-31,591.4962768554688,596.7213117869429,587.071650070184,594.9425676489825,25724066
2019-06-03,604.8590698242188,607.994090978728,587.5163579234107,593.6529988664066,18556942
2019-06-04,601.0569458007812,611.1068116046075,599.4783333814987,603.6360980885171,15442761
2019-06-06,590.2510375976562,605.6148699401848,587.4717540660912,605.6148699401848,16764835
2019-06-07,584.7147827148438,590.2066198858296,580.5792222472563,589.6285473858957,14722419
2019-06-10,586.604736328125,590.0954943640182,582.5803728426142,587.3829406264767,11768468
2019-06-11,591.0515747070312,593.4306547533242,586.0934016212589,587.8054154783434,11492074
2019-06-12,592.3856201171875,595.1649041263249,589.2061320343628,593.5195613436267,10297599
2019-06-13,590.20654296875,593.5194316857501,581.9354231114866,591.429418166642,15686169
2019-06-14,585.8931884765625,589.206077611282,582.2690295355039,587.8275376717066,14942768
2019-06-17,570.2180786132812,586.9826557986509,568.5282688866099,586.9826557986509,14908257
2019-06-18,569.6400756835938,572.7306295845631,564.3483102839548,568.7062067925273,16797371
2019-06-19,568.0169067382812,578.97837779512,561.4578584462031,572.2636649065373,14492763
2019-06-20,576.6436767578125,578.0889469168594,568.305885663222,569.195227882353,10748848
2019-06-21,568.9729614257812,576.3102730992397,567.2164806453644,576.288009856738,23236832
2019-06-24,561.3688354492188,567.616612929062,559.012019211633,565.7044677988246,11267228
2019-06-25,576.2437133789062,577.1997863480152,557.7448531787358,559.8126637546214,14966899
2019-06-26,575.4876098632812,580.1345720095973,572.0190560013318,574.0868659940008,11593027
2019-06-27,566.5939331054688,576.7104690943013,565.1931299068178,575.0429225698807,24905533
2019-06-28,557.2333984375,570.4627526979973,555.254522519952,567.9058042132716,18942165
2019-07-01,564.237060546875,565.926810776967,554.2761307683959,559.4344344185882,13478857
2019-07-02,568.5283203125,569.6400576488289,561.7691401630615,566.5050367269992,10146746
2019-07-03,570.3292846679688,572.085824960274,566.9941913005933,570.484949272235,8806492
2019-07-04,570.9741821289062,574.0869997804111,569.1954376664265,569.8180368179243,9351405
2019-07-05,561.7913208007812,573.8645289266176,560.3016427013837,571.4631858784575,10926753
2019-07-08,556.7664184570312,563.9035985122777,555.0544047714505,559.4123009664904,14009219
2019-07-09,569.23974609375,570.7516873706384,553.8537087411103,555.3878538911504,17535754
2019-07-10,568.6840209960938,573.3531874939108,564.1704597393002,569.2176264544378,12018196
2019-07-11,569.8845825195312,573.5532681405218,568.8840426899244,572.3081294799662,8608376
2019-07-12,569.4177856445312,578.0891122353905,568.3282520615583,570.5294637363561,15692436
2019-07-15,567.4610595703125,573.4197716904608,564.9041114164919,571.4186921559307,10659498
2019-07-16,574.9762573242188,575.8211919875307,567.8835437708728,569.1731496419003,10070773
2019-07-17,570.0179443359375,576.7549199705015,569.1952730336634,575.5542485107924,9482233
2019-07-18,561.1243286132812,572.0413326152861,559.4123148851044,570.084720053663,11942908
2019-07-19,555.41015625,566.0602981891096,552.6086090736543,563.9480803959793,16336536
2019-07-22,569.4177856445312,571.196470591451,545.7605634266221,556.2995685804034,29092589
2019-07-23,566.3272094726562,575.3764765784953,560.4795751467659,571.4187839881948,20316348
2019-07-24,559.9014892578125,568.6617495471938,557.433474995596,566.3049327715216,15189179
2019-07-25,547.6282348632812,564.3261442187804,545.6271549553801,562.0804654495325,21805071
2019-07-26,539.7572631835938,552.5196824605647,538.0674533045859,547.6281806669657,20387504
2019-07-29,538.4899291992188,543.4036943148075,535.888513661204,541.1358118566359,17626045
2019-07-30,525.1271362304688,542.5143129866509,522.9259842937183,539.8239634029369,20853117
2019-07-31,518.6126098632812,526.950402820518,516.9005366560214,522.8371050851758,21229950
2019-08-01,524.8382568359375,528.3734824842943,511.5421702865784,517.3452787798682,22628222
2019-08-02,529.8226318359375,536.0408419669061,519.8690401403267,525.9530481643328,23766807
2019-08-05,511.4811706542969,522.0610382541031,504.61428752999774,522.0610382541031,30399133
2019-08-06,504.7485656738281,514.2772147929521,501.9302614364911,507.63400083349217,29067994
2019-08-07,496.29351806640625,509.3338769283476,493.4751843934342,503.9432766269725,25349369
2019-08-08,515.5073852539062,518.034888146451,489.98587119323537,495.82381219461934,31198568
2019-08-09,519.8690185546875,525.8635582584843,515.4849637925847,519.7572133327016,21970009
2019-08-13,570.2633666992188,582.8115915745617,548.4548982709383,551.653471251419,104827144
2019-08-14,576.3026123046875,583.5497045483337,572.7685043829358,583.3484312700429,31688983
2019-08-16,571.71728515625,577.8907613008839,569.4805236306593,577.6223570848148,21977767
2019-08-19,578.2485961914062,580.1274853073897,572.6119288434555,573.0816660537041,16317602
2019-08-20,570.8001708984375,578.2485964535656,569.3015509257864,576.9960435256826,14969299
2019-08-21,568.5634155273438,572.0080555654605,566.5727211691215,570.6659748321008,10677848
2019-08-22,557.737548828125,568.5858220652894,554.2258371735678,568.5634849082636,14031953
2019-08-23,570.7554321289062,574.4013453869694,548.6785598455581,554.2704931165212,21307915
2019-08-26,566.7069091796875,578.8748646445653,563.2175351947169,578.8748646445653,19202504
2019-08-27,570.3080444335938,574.8486379698815,564.2016404304748,574.8486379698815,28401906
2019-08-28,565.1411743164062,573.0593371929982,561.8978672808688,569.8160301574608,11605488
2019-08-29,555.500732421875,563.7767677346285,552.6152975985758,562.076814692412,18890222
2019-08-30,558.5426635742188,561.1596939883926,546.2181094841907,557.1782457593526,24735240
2019-09-03,539.686767578125,556.0599009833398,536.8236700987924,555.724365883025,18730619
2019-09-04,537.3381958007812,539.1723510117648,530.5831771530227,537.0697915833224,32949395
2019-09-05,536.1973876953125,542.7287354271208,533.8264243161294,539.8656977046184,22995486
2019-09-06,546.88916015625,549.796991849655,534.6988072637425,538.1657845260604,23186819
2019-09-09,546.7550048828125,551.5864004741132,542.7064848250591,546.0615974259554,11747929
2019-09-11,552.212646484375,554.7178119472804,546.8891176163188,546.8891176163188,12127900
2019-09-12,541.4537353515625,554.9190358445909,539.3735732310876,552.4810015076904,11880005
2019-09-13,548.2759399414062,549.5732268594613,539.9104371214981,542.1919324610177,12947715
2019-09-16,541.6328125,545.3681943191327,530.6055434723909,531.9028903197632,20547730
2019-09-17,535.6829833984375,541.7446544223395,533.915959082345,541.7446544223395,15640772
2019-09-18,539.3736572265625,544.1155842826566,535.5711448848785,539.03812210891,14933909
2019-09-19,527.4515991210938,541.1629674653879,524.588561489294,540.3353580517022,13766222
2019-09-20,561.1372680664062,568.0936185993667,525.326692461689,531.4330367203619,48165560
2019-09-23,554.3600463867188,573.0594124826849,552.4811569966915,569.9950411796075,21610844
2019-09-24,572.0303955078125,581.0221752076171,555.9480624084689,556.3283315585267,34958974
2019-09-25,572.4107055664062,579.32232332458,567.6240441545225,574.4014000766002,18192270
2019-09-26,580.1275634765625,581.0222442594841,574.1777570950776,577.980269872532,18350457
2019-09-27,585.6076049804688,588.26936977172,574.4014002150042,578.2039128132178,19058663
2019-09-30,595.9861450195312,597.5518958958941,584.0417998862946,586.0325539376727,25263770
2019-10-01,583.7510375976562,600.3478410067997,578.561710792839,598.1110797172258,17920384
2019-10-03,586.5023193359375,588.1351414776207,573.1935556971858,575.296115069358,13524851
2019-10-04,585.1824951171875,594.3532696635766,583.2812690270853,590.4612897005975,14992253
2019-10-07,586.0772705078125,590.8639313350587,582.3194924065126,585.1825301515461,10061584
2019-10-09,592.6310424804688,594.9573319134045,578.2039269700573,585.4510800476256,17588647
2019-10-10,609.6304931640625,612.4264003120319,590.9534655095318,592.7428866972427,35006390
2019-10-11,605.08984375,610.9054477231147,597.9098217886772,610.0554412968428,16597126
2019-10-14,607.5054321289062,610.6145367219722,604.3068594781264,610.6145367219722,13394275
2019-10-15,610.2567138671875,612.8737443545717,605.8502623557373,609.518572468822,9672791
2019-10-16,613.925048828125,617.1906930560849,610.0554055497727,612.8290351255885,19403660
2019-10-17,624.728515625,625.8469260796392,613.7683798495626,615.1104604501286,16038940
2019-10-18,633.608642578125,638.7755735124656,625.7128754778188,628.0838393236604,28121951
2019-10-22,632.6243286132812,642.7791919469498,627.792874377324,637.4780602759029,27786502
2019-10-23,622.8944091796875,637.9031250769546,618.756421570499,633.586201337099,18446160
2019-10-24,642.600341796875,644.814766083547,620.2774614179121,626.7416786905978,22642488
2019-10-25,640.251708984375,644.8370366166074,631.327001295776,644.6804973751445,13539957
2019-10-27,641.6161499023438,646.4252075816162,639.7148639837899,644.635786603863,3014841
2019-10-29,656.2893676757812,662.0825743744294,645.1278977377407,646.6489146143203,25768505
2019-10-30,661.6799926757812,664.1180871998608,653.2697550954862,662.0825989955799,16341366
2019-10-31,655.0816040039062,666.3996749093317,653.8961220358013,663.8721119645888,19463741
2019-11-01,651.7487182617188,653.9407456609271,644.6358276540866,650.8987716125406,13904301
2019-11-04,652.0841674804688,658.0563095676105,646.4698976195223,655.7748144006123,14063434
2019-11-05,647.4541625976562,657.1393502221374,644.6358585848789,654.5223792352792,12685356
2019-11-06,641.9068603515625,647.0737900327247,639.0438227599466,645.3962340765049,14625505
2019-11-07,652.50927734375,654.4775749097812,640.6991335974781,641.9517463190575,14084039
2019-11-08,646.6488647460938,652.9788793630199,644.7699757434531,648.2146155357956,12019353
2019-11-11,638.7307739257812,646.0897317907238,636.3821474784538,643.7858393788213,11357841
2019-11-13,658.637939453125,660.248424410004,639.7149054535805,639.7149054535805,25225749
2019-11-14,654.3657836914062,662.798358618493,651.2566785637106,660.2931928467199,14258133
2019-11-15,657.9893798828125,665.1246679644767,654.5447395149349,655.6631501873038,15691605
2019-11-18,652.7776489257812,664.7666684900898,651.0776959332642,658.7945257246133,14076051
2019-11-19,675.391357421875,677.6952498210799,655.3723092919387,656.2669899955055,30176255
2019-11-20,692.3460083007812,703.4180100751444,690.3553139483255,695.6564462284737,43538120
2019-11-21,687.85009765625,696.0813988250823,683.8015779854442,691.1605356274156,14897371
2019-11-22,691.8314819335938,702.12060743976,687.8500338208812,689.8631248921964,22352865
2019-11-25,698.5642700195312,700.0181560781981,693.8446798240759,693.9118107417911,15146156
2019-11-26,697.982666015625,705.1850244813896,696.0813800314871,701.4943771827839,35330983
2019-11-27,702.27734375,704.8049065221858,696.1262043957895,697.8485544719779,9642739
2019-11-28,706.9522094726562,708.6744998466525,699.6379850161785,703.5299061567649,13747479
2019-11-29,693.9116821289062,707.6901212611459,692.4353994629503,707.6901212611459,18559594
2019-12-02,709.7257080078125,722.2291992065935,705.4758552570175,715.7649818734178,31225364
2019-12-03,706.3258056640625,713.0808241214206,703.5075017351681,712.5216785466492,12990426
2019-12-04,694.6051025390625,705.6994404448031,686.1277352132506,703.6863493987005,20987607
2019-12-05,693.7775268554688,706.7060203182888,690.713156108009,704.1337239176818,19942460
2019-12-06,695.5892944335938,701.4496318188408,689.4158188233732,694.7393478229513,13085234
2019-12-09,703.5075073242188,705.6548007454388,691.8315657510143,696.1485494736302,12642677
2019-12-10,698.7431640625,703.9548283487694,695.2537899519466,703.2614209575684,10173333
2019-12-11,698.9444580078125,704.357395282487,693.6656631029554,695.902424408401,12364641
2019-12-12,701.5390625,704.066624768685,696.3721327507451,702.4561399724871,10326606
2019-12-13,708.1151733398438,711.2914090338671,703.417980571226,706.8178266982692,12668303
2019-12-16,700.8233642578125,713.0360538117269,699.8168186594121,712.1861071903043,11892718
2019-12-17,699.0786743164062,706.3705007919149,695.8801014038346,700.8904324959013,20324601
2019-12-18,704.9613647460938,706.8178569998239,698.7655517905632,699.212892125798,14742077
2019-12-19,720.2160034179688,722.4304274040596,703.1495237014474,703.9994702382778,20507816
2019-12-20,715.3623046875,723.6159423177721,714.0202240531031,722.4751946822872,21271510
2019-12-23,702.970703125,705.7218761773056,696.886695107476,697.9155779264252,25107772
2019-12-24,691.8092041015625,703.2614153675864,690.042120180771,701.8522634418367,18048449
2019-12-26,677.9188232421875,694.71689899178,675.5701971430078,689.6618342880757,29761019
2019-12-27,689.9750366210938,691.6973267522384,680.5582539222193,683.1081535254751,17677571
2019-12-30,690.8026733398438,692.3460274000547,683.5779176956529,691.5855488098815,17123749
2019-12-31,677.3150024414062,690.5790325109319,674.6309005193739,689.8184941634283,22203005
2020-01-01,675.32421875,683.1529137163456,673.490123328754,679.0819971118469,14004468
2020-01-02,686.8212890625,689.3488518479688,676.3979593733322,676.3979593733322,17710316
2020-01-03,687.6488037109375,689.6618949086101,681.3187290426969,685.7922517653002,20984698
2020-01-06,671.7006225585938,683.5107049345103,670.1348718060082,679.9766568901101,24519177
2020-01-07,682.0346069335938,686.4633961016671,677.0689495898322,679.5293813804267,16683622
2020-01-08,676.912353515625,686.440941615489,675.5032015883575,677.7399630034671,16047902
2020-01-09,692.5026245117188,693.3973052036212,685.0094646794911,688.2975058097518,14982742
2020-01-10,692.3460083007812,696.9537331994524,688.7671661721967,694.247234586273,12478359
2020-01-13,690.5789794921875,697.2892636445985,688.2080160085029,691.182918802657,18282382
2020-01-14,684.1818237304688,693.3972733335526,680.8043146862556,688.9237506296278,15816535
2020-01-15,681.6990966796875,688.879119007135,679.1939307600682,687.0673605574593,15817859
2020-01-16,687.9842529296875,690.4223472080394,683.5554644082378,684.0028644434916,12847975
2020-01-17,707.2652587890625,709.0322829800654,694.8288390890643,694.9630411899628,29463471
2020-01-20,685.5015258789062,719.7911481994419,682.839761284159,719.7911481994419,32545850
2020-01-21,686.1948852539062,691.5407512237331,680.8713564368783,683.8239219068291,18922720
2020-01-22,685.9488525390625,691.9433921150559,684.9423069375898,690.7131763493682,10322817
2020-01-23,683.0411987304688,689.796218032275,680.2899656476081,687.3581232334355,11247739
2020-01-24,680.6701049804688,687.2909208972738,679.3280242942884,683.1081395891008,14628445
2020-01-27,673.9598388671875,681.9674704241261,673.2664314282462,677.6952802850295,13387750
2020-01-28,658.3919677734375,675.5032444510476,654.7460541997162,674.8769082130656,24532236
2020-01-29,662.0155029296875,668.5244541677285,654.9472866809749,659.4208095162297,24746565
2020-01-30,645.8660278320312,661.9483606637074,644.1884717288344,661.6352224321117,22402689
2020-01-31,631.5059204101562,650.1158137912277,629.5152262794007,650.0039488574752,34750310
2020-02-03,619.8077392578125,626.2720164126083,609.7646795449248,612.8290505582687,30712290
2020-02-04,638.1043701171875,640.8332054586706,625.3100801882642,626.2942287712574,25383901
2020-02-05,647.9909057617188,649.9145288544571,639.849132797698,641.9068982608502,18472100
2020-02-06,652.1513061523438,656.26695662953,644.2332031533095,650.4961469348968,15538577
2020-02-07,641.3478393554688,649.7133433335028,638.9544787429636,649.1094039600182,12209212
2020-02-10,642.2201538085938,646.6489428047836,630.9692153123326,638.8202476362594,15142476
2020-02-11,649.8922119140625,655.9090886918525,646.4475719077193,647.4988515504008,13999816
2020-02-12,657.7432861328125,659.7787743619559,650.8987994375913,651.4132707150139,13533565
2020-02-13,659.4655151367188,661.0760000110254,654.2985851368666,661.0760000110254,13565659
2020-02-14,665.4825439453125,671.6783575404241,650.0488229864293,660.8524216851458,21227841
2020-02-17,661.2997436523438,673.7808982963232,659.5327193324579,666.108801931165,13149130
2020-02-18,656.4459838867188,660.2484966614289,651.9724605253016,660.2484966614289,11127161
2020-02-19,672.7295532226562,673.9150349477495,659.8905275306022,661.7917537765035,14084409
2020-02-20,664.744384765625,674.6085086758875,663.7825731086709,669.6876451612479,16892268
2020-02-24,646.4028930664062,660.7405401434429,643.9871953423907,657.4972328720769,21370214
2020-02-25,633.6309204101562,649.2882495489266,630.7678229370605,649.2882495489266,27745062
2020-02-26,622.7155151367188,631.8191601622372,620.6353526146177,630.7678804610105,29362748
